can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
True,True,,,514254,0,0,0,0,0,3,1.5,,0,Diego,0.0,169,False,,,50,514254.jpg,1.9,False,Gómez Amarilla,0.1,False,,a,6,36,30,0,0,0,0,0.0,6.0,Gomez,168.0,2025-01-01,2003-03-27,False,p514254,507,1,1,0,13,0,0,0,0,0,0,2,130,124.2,143.2,69.0,33.6,0,4,0.82,1.16,1.98,9.28,290,138,209,128,247,136,275,138,,,3.0,,,,0.15,0.0,0.21,0.36,1.65,2.31,323,203,436,148,262,119,566,220,0.71,0.0
True,True,,,15157,0,0,0,0,0,3,1.5,,0,James,0.0,170,False,,,50,15157.jpg,1.5,False,Milner,0.1,False,,a,6,36,6,0,0,0,0,0.0,1.2,Milner,241.0,2023-07-01,1986-01-04,False,p15157,170,0,0,1,1,0,0,0,1,0,0,0,27,28.6,66.3,12.0,10.7,0,3,0.16,0.15,0.31,1.98,344,160,264,147,317,165,329,159,,,,,,,0.08,0.0,0.08,0.16,1.05,0.53,207,134,320,79,304,142,499,175,1.59,0.53
True,True,,,441192,0,0,0,0,0,3,1.5,,0,Jeremy,0.0,171,False,,,50,441192.jpg,1.0,False,Sarmiento Morante,0.1,False,,a,6,36,1,0,0,0,0,0.0,0.2,Sarmiento,62.0,2021-09-21,2002-06-16,False,p441192,8,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.8,0.0,0.1,0,0,0.00,0.00,0.00,0.00,390,184,364,178,599,255,390,184,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,290,181,403,126,369,171,611,255,0.0,0.0
True,True,,,549074,0,0,0,0,0,3,1.5,,0,Tom,0.0,172,False,,,50,549074.jpg,0.0,False,Watson,0.1,False,,a,6,36,0,0,0,0,0,0.0,0.0,Watson,241.0,2025-06-01,2006-04-08,False,p549074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,622,270,621,270,614,267,622,270,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,329,209,442,154,622,270,574,225,0.0,0.0
True,True,,,467779,0,0,0,0,0,3,1.5,,0,Mats,0.0,173,False,,,50,467779.jpg,2.1,False,Wieffer,0.1,False,,a,6,36,52,0,0,0,0,0.0,10.4,Wieffer,152.0,2024-07-06,1999-11-16,False,p467779,1003,1,5,2,22,0,0,0,6,0,0,4,243,328.8,230.4,129.0,68.5,0,10,0.80,1.00,1.80,18.89,193,89,156,109,197,116,201,106,,,,,,,0.07,0.0,0.09,0.16,1.7,1.97,300,188,413,133,231,101,534,195,0.9,0.18
True,True,,,611695,0,0,0,0,0,3,1.5,,0,Malick,0.0,174,False,,,50,611695.jpg,0.0,False,Yalcouyé,0.1,False,,a,6,36,0,0,0,0,0,0.0,0.0,Yalcouye,54.0,2024-07-12,2005-11-18,False,p611695,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,629,276,628,276,621,273,629,276,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,339,218,452,163,629,276,617,261,0.0,0.0
True,True,,,567121,0,0,0,0,0,3,1.0,,0,Joe,0.0,175,False,,,45,567121.jpg,0.0,False,Knight,0.1,False,,a,6,36,0,0,0,0,0,0.0,0.0,Knight,,,,False,p567121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,567,234,563,234,546,227,567,234,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,507,280,286,59,568,235,540,199,0.0,0.0
True,True,,,550141,0,0,0,0,0,3,1.0,,0,Adrian,0.0,176,False,,,45,550141.jpg,0.0,False,Mazilu,0.1,False,,a,6,36,0,0,0,0,0,0.0,0.0,Mazilu,,,,False,p550141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,556,227,552,227,535,220,556,227,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,495,273,274,52,558,228,626,270,0.0,0.0
True,True,,,513834,0,0,0,0,0,3,1.0,,0,Andrew,0.0,177,False,,,45,513834.jpg,0.0,False,Moran,0.1,False,,a,6,36,0,0,0,0,0,0.0,0.0,Moran,104.0,2021-08-23,2003-10-15,False,p513834,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,540,216,536,216,518,208,540,216,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,473,258,252,37,542,217,601,248,0.0,0.0
True,True,,,50175,0,0,0,0,0,4,2.2,,0,Danny,0.0,178,False,,,65,50175.jpg,4.2,False,Welbeck,8.5,False,,a,6,36,125,0,0,0,0,0.0,19.2,Welbeck,241.0,2020-10-18,1990-11-26,False,p50175,2109,10,5,7,37,0,0,0,5,0,0,21,484,550.2,331.3,676.0,155.8,0,24,9.58,1.36,10.94,37.40,106,11,108,11,40,15,65,14,,,1.0,,1.0,,0.41,0.0,0.06,0.47,1.6,1.58,42,13,589,49,33,8,50,10,1.02,0.3
True,False,0.0,,487117,0,0,0,0,0,4,0.0,,0,Evan,0.0,179,False,Has joined AS Roma on loan for the rest of the season,2025-07-24T10:13:22.396984Z,55,487117.jpg,1.3,False,Ferguson,0.4,False,,u,6,36,28,0,0,0,0,0.0,5.1,Ferguson,104.0,2021-08-23,2004-10-19,False,p487117,385,1,0,1,9,0,0,0,0,0,0,2,97,80.0,68.5,104.0,25.0,0,3,1.13,0.66,1.79,6.39,315,27,261,25,217,28,290,27,,,,,,,0.26,0.0,0.15,0.41,1.49,2.1,183,35,530,40,325,29,287,51,0.7,0.23
True,True,,,608181,0,0,0,0,0,4,1.8,,0,Stefanos,0.0,180,False,,,55,608181.jpg,0.0,False,Tzimas,0.1,False,,a,6,36,0,0,0,0,0,0.0,0.0,Tzimas,83.0,2025-02-03,2006-01-06,False,p608181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,654,66,654,66,653,66,654,66,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,205,38,552,43,654,66,480,64,0.0,0.0
True,True,,,647850,0,0,0,0,0,4,1.4,,0,Charalampos,0.0,181,False,,,50,647850.jpg,0.0,False,Kostoulas,0.9,False,,a,6,36,0,0,0,0,0,0.0,0.0,Kostoulas,83.0,2025-07-01,2007-05-30,False,p647850,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,632,61,632,61,625,61,632,61,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,344,48,457,31,632,61,198,39,0.0,0.0
True,True,,,215059,0,0,0,0,0,1,3.6,,0,Robert,0.0,220,False,,,50,215059.jpg,3.9,False,Lynch Sánchez,13.0,False,,a,7,8,126,0,0,0,0,0.0,25.2,Sánchez,200.0,2023-08-05,1997-11-18,False,p215059,2880,0,0,10,34,0,1,0,5,0,95,11,470,755.6,20.0,0.0,77.5,0,32,0.00,0.02,0.02,38.55,36,7,326,8,585,68,174,7,,,,,,,0.0,2.97,0.0,0.0,1.2,1.06,257,13,370,68,49,9,34,5,1.0,0.31
True,True,,,508479,0,0,0,0,0,1,2.8,,0,Filip,0.0,221,False,,,45,508479.jpg,3.0,False,Jörgensen,0.2,False,,a,7,8,18,0,0,0,0,0.0,4.0,Jörgensen,58.0,2024-07-30,2002-04-16,False,p508479,540,0,0,1,9,0,0,0,0,0,20,0,59,157.6,0.0,0.0,15.9,0,6,0.00,0.00,0.00,8.83,271,22,535,69,517,59,313,22,,,,,,,0.0,3.33,0.0,0.0,1.47,1.5,471,30,250,58,131,18,426,54,1.0,0.17
True,True,,,549939,0,0,0,0,0,1,1.5,,0,Mike,0.0,222,False,,,40,549939.jpg,0.0,False,Penders,0.1,False,,a,7,8,0,0,0,0,0,0.0,0.0,Penders,21.0,2024-08-27,2005-07-31,False,p549939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,468,63,459,54,433,41,468,63,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,638,70,98,39,471,63,482,65,0.0,0.0
True,True,,,471798,0,0,0,0,0,1,1.5,,0,Gabriel,0.0,223,False,,,40,471798.jpg,0.0,False,Słonina,0.1,False,,a,7,8,0,0,0,0,0,0.0,0.0,Slonina,229.0,2022-08-02,2004-05-15,False,p471798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,437,54,427,45,396,30,437,54,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,599,59,59,28,440,54,516,71,0.0,0.0
True,True,,,179268,0,0,0,0,0,2,4.5,,0,Marc,0.0,224,False,,,60,179268.jpg,3.7,False,Cucurella Saseta,20.4,False,,a,7,8,133,0,0,0,0,0.0,22.2,Cucurella,200.0,2022-08-05,1998-07-22,False,p179268,2988,5,2,9,38,0,0,0,8,1,0,14,533,668.6,350.6,358.0,137.9,0,33,2.79,2.39,5.18,39.94,62,22,100,20,86,6,85,11,,,,,,,0.08,0.0,0.07,0.15,1.2,1.14,83,3,561,215,69,10,15,6,0.99,0.27
True,True,,,225796,0,0,0,0,0,2,3.8,,0,Reece,0.0,225,False,,,55,225796.jpg,2.8,False,James,4.8,False,,a,7,8,54,0,0,0,0,0.0,9.8,James,241.0,2019-05-15,1999-12-08,False,p225796,1057,1,2,3,14,0,0,0,1,0,0,5,223,207.6,202.1,56.0,46.7,0,12,0.45,1.15,1.60,16.10,245,88,174,39,258,91,246,78,3.0,,2.0,,,,0.04,0.0,0.1,0.14,1.37,1.19,148,18,495,199,159,51,77,28,1.02,0.26
True,True,,,180736,0,0,0,0,0,2,3.1,,0,Trevoh,0.0,226,False,,,50,180736.jpg,3.7,False,Chalobah,0.7,False,,a,7,8,93,0,0,0,0,0.0,18.6,Chalobah,241.0,2018-02-16,1999-07-05,False,p180736,1969,3,1,6,25,0,0,0,3,0,0,11,379,496.4,124.2,222.0,84.6,0,23,1.98,0.64,2.62,27.15,127,45,216,62,134,22,158,45,,,,,,,0.09,0.0,0.03,0.12,1.24,1.14,237,37,350,167,67,9,225,77,1.05,0.27
True,True,,,460028,0,0,0,0,0,2,3.1,,0,Levi,0.0,227,False,,,50,460028.jpg,3.1,False,Samuels Colwill,5.2,False,,a,7,8,109,0,0,0,0,0.0,21.8,Colwill,241.0,2022-07-01,2003-02-26,False,p460028,3150,2,1,10,41,0,0,0,9,0,0,6,461,692.0,214.3,185.0,109.4,0,35,1.92,1.31,3.23,43.52,52,19,161,34,163,31,119,30,,,,,,,0.05,0.0,0.04,0.09,1.24,1.17,294,53,407,183,125,34,69,24,1.0,0.29
True,True,,,482609,0,0,0,0,0,2,3.1,,0,Malo,0.0,228,False,,,50,482609.jpg,1.9,False,Gusto,2.5,False,,a,7,8,60,0,0,0,0,0.0,12.0,Gusto,73.0,2023-01-28,2003-05-19,False,p482609,1853,0,1,4,26,0,0,0,4,0,0,2,285,336.8,394.6,147.0,87.9,0,19,1.44,1.91,3.35,27.43,189,70,93,19,185,50,148,42,,,,,,,0.07,0.0,0.09,0.16,1.33,1.26,307,57,420,187,260,92,114,39,0.92,0.19
True,True,,,242880,0,0,0,0,0,2,2.4,,0,Benoît,0.0,229,False,,,45,242880.jpg,1.4,False,Badiashile Mukinayi,0.1,False,,a,7,8,7,0,0,0,0,0.0,1.6,B.Badiashile,73.0,2023-01-05,2001-03-26,False,p242880,332,0,0,0,5,0,0,0,0,0,0,0,35,66.0,12.6,0.0,7.9,0,3,0.00,0.08,0.08,5.34,322,119,335,125,478,207,340,124,,,,,,,0.0,0.0,0.02,0.02,1.45,1.36,413,110,192,130,312,113,530,201,0.81,0.0
True,True,,,444463,0,0,0,0,0,2,2.4,,0,Wesley,0.0,230,False,,,45,444463.jpg,1.9,False,Fofana,0.2,False,,a,7,8,26,0,0,0,0,0.0,5.8,Fofana,73.0,2022-08-31,2000-12-17,False,p444463,1172,0,0,2,13,0,0,0,7,0,0,2,162,200.2,85.0,33.0,31.9,0,14,0.44,0.18,0.62,14.76,251,93,246,84,280,100,279,98,,,,,,,0.03,0.0,0.01,0.04,1.13,1.0,426,116,205,136,255,90,393,162,1.08,0.15
True,True,,,574458,0,0,0,0,0,2,2.4,,0,Mamadou,0.0,231,False,,,45,574458.jpg,0.0,False,Sarr,0.1,False,,a,7,8,0,0,0,0,0,0.0,0.0,M.Sarr,73.0,2025-06-09,2005-08-29,False,p574458,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,569,215,565,214,549,214,569,215,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,511,136,290,156,570,215,502,193,0.0,0.0
True,True,,,109646,0,0,0,0,0,2,2.4,,0,Tosin,0.0,232,False,,,45,109646.jpg,3.2,False,Adarabioyo,0.4,False,,a,7,8,71,0,0,0,0,0.0,15.8,Tosin,241.0,2024-07-01,1997-09-24,False,p109646,1403,1,1,7,14,0,0,0,4,0,0,7,305,352.2,48.2,92.0,49.6,0,15,0.93,0.23,1.16,19.62,180,63,281,103,229,75,238,73,,,,,,,0.06,0.0,0.01,0.07,1.26,0.9,362,72,141,92,116,28,291,106,0.96,0.45
True,True,,,577016,0,0,0,0,0,2,1.5,,0,Josh,0.0,233,False,,,40,577016.jpg,1.0,False,Acheampong,0.3,False,,a,7,8,4,0,0,0,0,0.0,1.0,Acheampong,241.0,2024-03-10,2006-05-05,False,p577016,168,0,0,0,3,0,0,0,1,0,0,0,8,13.6,2.5,13.0,2.9,0,2,0.22,0.01,0.23,2.09,359,132,356,131,314,117,362,130,,,,,,,0.12,0.0,0.01,0.13,1.12,1.61,646,206,106,65,349,129,337,128,1.07,0.0
True,True,,,622758,0,0,0,0,0,2,1.5,,0,Aarón,0.0,234,False,,,40,622758.jpg,0.0,False,Anselmino,0.2,False,,a,7,8,0,0,0,0,0,0.0,0.0,Anselmino,10.0,2024-08-08,2005-04-29,False,p622758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,485,199,476,198,453,197,485,199,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,662,220,122,79,488,199,421,171,0.0,0.0
True,True,,,244851,0,0,0,0,0,3,3.6,,0,Cole,0.0,235,False,,,105,244851.jpg,5.8,False,Palmer,50.6,False,,a,7,8,214,0,0,0,0,0.0,20.4,Palmer,241.0,2023-09-01,2002-05-06,False,p244851,3193,15,10,10,41,0,0,1,7,0,0,35,952,1068.2,1259.2,1052.0,338.0,0,36,16.79,9.53,26.32,43.88,3,3,2,2,9,4,3,3,4.0,,1.0,,1.0,,0.47,0.0,0.27,0.74,1.24,1.16,4,2,661,298,4,3,3,2,1.01,0.28
True,True,,,247632,0,0,0,0,0,3,2.8,,0,Pedro,0.0,236,False,,,70,247632.jpg,3.0,False,Lomba Neto,5.1,False,,a,7,8,104,0,0,0,0,0.0,14.9,Neto,173.0,2024-08-11,2000-03-09,False,p247632,2262,4,6,8,25,0,0,0,8,0,0,9,434,492.0,762.7,545.0,180.0,0,24,3.48,4.47,7.95,27.98,129,53,24,23,52,35,52,38,1.0,,,,,,0.14,0.0,0.18,0.32,1.11,0.99,34,23,629,277,137,64,71,21,0.95,0.32
True,True,,,448047,0,0,0,0,0,3,2.7,,0,Enzo,0.0,237,False,,,65,448047.jpg,3.8,False,Fernández,4.5,False,,a,7,8,135,0,0,0,0,0.0,20.8,Enzo,10.0,2023-01-31,2001-01-17,False,p448047,2943,6,8,10,37,0,0,0,8,0,0,11,691,761.6,1131.6,517.0,241.3,0,32,6.23,6.11,12.34,38.06,35,10,4,4,57,39,13,9,2.0,,3.0,,4.0,,0.19,0.0,0.19,0.38,1.16,1.13,64,46,611,262,61,29,79,23,0.98,0.31
True,True,,,624773,0,0,0,0,0,3,2.7,,0,Estêvão,0.0,238,False,,,65,624773.jpg,0.0,False,Almeida de Oliveira Gonçalves,0.5,False,,a,7,8,0,0,0,0,0,0.0,0.0,Estêvão,30.0,2025-07-14,2007-04-24,False,p624773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,661,298,661,298,661,298,661,298,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,75,54,622,270,661,298,251,85,0.0,0.0
True,True,,,463936,0,0,0,0,0,3,2.7,,0,Jamie,0.0,239,False,,,65,463936.jpg,0.0,False,Bynoe-Gittens,0.4,False,,a,7,8,0,0,0,0,0,0.0,0.0,Gittens,241.0,2025-07-05,2004-08-08,False,p463936,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,659,296,659,296,659,296,659,296,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,68,49,615,265,659,296,302,97,0.0,0.0
True,True,,,213198,0,0,0,0,0,3,2.6,,0,Christopher,0.0,240,False,,,60,213198.jpg,2.2,False,Nkunku,0.2,False,,a,7,8,60,0,0,0,0,0.0,10.0,Nkunku,73.0,2023-07-01,1997-11-14,False,p213198,904,3,2,2,16,0,0,0,2,0,0,5,190,230.2,204.9,339.0,77.1,0,9,5.11,1.01,6.12,16.25,229,110,172,118,90,61,176,96,,,,,2.0,,0.51,0.0,0.1,0.61,1.62,1.59,91,66,569,236,225,99,396,121,0.9,0.2
True,True,,,486672,0,0,0,0,0,3,2.5,,0,Moisés,0.0,241,False,,,55,486672.jpg,2.6,False,Caicedo Corozo,7.7,False,,a,7,8,98,0,0,0,0,0.0,17.8,Caicedo,62.0,2023-08-14,2001-11-02,False,p486672,3351,1,4,12,42,0,0,0,11,0,0,4,650,627.6,568.8,95.0,129.2,0,38,0.81,2.82,3.63,45.42,74,29,57,48,226,124,92,62,,,,,,,0.02,0.0,0.08,0.1,1.22,1.13,182,118,529,209,177,77,54,16,1.02,0.32
True,True,,,215413,0,0,0,0,0,3,2.0,,0,Kiernan,0.0,242,False,,,50,215413.jpg,1.4,False,Dewsbury-Hall,0.1,False,,a,7,8,18,0,0,0,0,0.0,3.6,Dewsbury-Hall,241.0,2024-07-02,1998-09-06,False,p215413,257,0,1,0,3,0,0,0,0,0,0,1,71,57.4,47.4,21.0,12.6,0,2,0.22,0.22,0.44,3.88,327,153,282,152,303,159,321,153,,,,,,,0.08,0.0,0.08,0.16,1.36,1.05,259,164,372,109,319,150,491,169,0.7,0.0
True,True,,,550615,0,0,0,0,0,3,2.0,,0,Tyrique,0.0,243,False,,,50,550615.jpg,2.1,False,George,0.1,False,,a,7,8,17,0,0,0,0,0.0,3.4,George,241.0,2024-04-15,2006-02-04,False,p550615,177,1,1,1,0,0,0,0,1,0,0,0,55,67.4,72.7,32.0,17.1,0,1,0.20,0.26,0.46,1.41,319,150,256,143,284,152,308,149,,,,,,,0.1,0.0,0.13,0.23,0.72,0.0,331,211,444,156,233,103,553,209,0.51,0.51
True,True,,,514356,0,0,0,0,0,3,2.0,,0,Roméo,0.0,244,False,,,50,514356.jpg,1.6,False,Lavia,0.2,False,,a,7,8,26,0,0,0,0,0.0,5.2,Lavia,21.0,2023-08-18,2004-01-06,False,p514356,792,0,1,3,11,0,0,0,4,0,0,0,125,113.2,121.7,7.0,24.4,0,11,0.25,0.38,0.63,14.33,295,142,219,133,328,170,292,145,,,,,,,0.03,0.0,0.04,0.07,1.63,1.25,324,204,437,149,295,137,468,158,1.25,0.34
True,True,0.0,,465920,0,0,0,0,0,3,0.0,,0,Mykhailo,0.0,245,False,Suspended - unknown return date,2025-07-21T10:00:04.824210Z,50,465920.jpg,1.0,False,Mudryk,0.0,False,,s,7,8,7,0,0,0,0,0.0,1.4,Mudryk,225.0,2023-01-15,2001-01-05,False,p465920,145,0,0,0,2,0,0,0,0,0,0,0,26,23.2,31.5,31.0,8.5,0,1,0.24,0.66,0.90,3.28,351,165,304,160,287,154,336,162,,,,,,,0.15,0.0,0.41,0.56,2.04,1.24,298,186,411,131,370,172,659,297,0.62,0.0
True,True,,,532605,0,0,0,0,0,3,1.5,,0,Andrey,0.0,246,False,,,45,532605.jpg,0.0,False,Nascimento dos Santos,0.6,False,,a,7,8,0,0,0,0,0,0.0,0.0,Andrey Santos,30.0,2023-01-07,2004-05-03,False,p532605,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,546,220,542,220,525,213,546,220,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,482,264,261,43,548,221,247,83,0.0,0.0
True,True,,,491007,0,0,0,0,0,3,1.5,,0,Dário,0.0,247,False,,,45,491007.jpg,0.0,False,Luís Essugo,0.1,False,,a,7,8,0,0,0,0,0,0.0,0.0,D.Essugo,173.0,2025-06-02,2005-03-14,False,p491007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,528,206,524,206,505,198,528,206,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,455,248,234,27,531,207,627,271,0.0,0.0
True,True,,,611134,0,0,0,0,0,3,1.5,,0,Kendry,0.0,248,False,,,45,611134.jpg,0.0,False,Páez Andrade,0.1,False,,a,7,8,0,0,0,0,0,0.0,0.0,Paez,,,,False,p611134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,584,243,580,243,565,238,584,243,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,534,296,313,75,585,244,584,233,0.0,0.0
True,True,,,475168,0,0,0,0,0,4,2.9,,0,João Pedro,0.0,249,False,,,75,475168.jpg,4.7,False,Junqueira de Jesus,59.9,False,,a,7,8,126,0,0,0,0,0.0,16.8,João Pedro,30.0,2025-07-02,2001-09-26,False,p475168,1946,10,6,6,28,0,0,0,4,1,0,26,516,567.0,456.0,644.0,166.0,0,23,8.96,3.10,12.06,25.51,101,10,77,3,44,17,58,12,,,,,,,0.41,0.0,0.14,0.55,1.18,1.29,27,11,646,64,15,7,1,1,1.06,0.28
True,True,,,463034,0,0,0,0,0,4,2.7,,0,Liam,0.0,250,False,,,65,463034.jpg,3.6,False,Delap,4.8,False,,a,7,8,132,0,0,0,0,0.0,20.3,Delap,241.0,2025-06-04,2003-02-08,False,p463034,2587,12,2,3,58,0,0,0,12,0,0,22,472,513.0,290.5,783.0,157.5,0,32,9.44,1.38,10.82,53.60,121,13,126,14,26,12,63,13,,,,,,,0.33,0.0,0.05,0.38,1.86,2.02,67,19,614,55,81,16,76,15,1.11,0.1
True,True,0.0,,517052,0,0,0,0,0,4,0.0,,0,Nicolas,0.0,251,False,Suspended until 22 Aug,2025-07-21T10:00:04.843234Z,65,517052.jpg,4.0,False,Jackson,0.1,False,,s,7,8,121,0,0,0,0,0.0,18.6,N.Jackson,189.0,2023-07-01,2001-06-20,False,p517052,2220,10,6,11,24,0,0,0,7,1,0,17,417,546.4,368.3,976.0,187.4,0,28,11.68,1.90,13.58,28.47,107,12,98,7,12,7,44,8,,,,,,,0.47,0.0,0.08,0.55,1.15,0.97,74,21,621,57,44,13,606,67,1.14,0.45
True,True,,,499309,0,0,0,0,0,4,1.5,,0,Marc,0.0,252,False,,,45,499309.jpg,1.0,False,Guiu Paz,0.8,False,,a,7,8,3,0,0,0,0,0.0,0.7,Marc Guiu,200.0,2024-07-01,2006-01-04,False,p499309,71,0,0,0,2,0,0,0,0,0,0,0,11,4.4,11.8,6.0,2.2,0,0,0.00,0.02,0.02,1.46,375,34,338,32,329,35,363,35,,,,,,,0.0,0.0,0.03,0.03,1.85,2.54,465,53,244,5,354,33,207,41,0.0,0.0
True,True,,,172649,0,0,0,0,0,1,2.6,,0,Dean,0.0,253,False,,,50,172649.jpg,3.6,False,Henderson,3.1,False,,a,8,31,135,0,0,0,0,0.0,27.0,Henderson,241.0,2023-08-31,1997-03-12,False,p172649,3420,0,0,11,51,0,1,0,3,0,104,8,466,853.6,30.0,4.0,88.6,0,38,0.01,0.02,0.03,50.33,17,4,308,3,336,2,147,4,,,,,,,0.0,2.74,0.0,0.0,1.32,1.34,233,10,346,65,74,13,98,18,1.0,0.29
True,True,,,121709,0,0,0,0,0,1,0.5,,0,Walter,0.0,254,False,,,40,121709.jpg,0.0,False,Benítez,0.5,False,,a,8,31,0,0,0,0,0,0.0,0.0,Benitez,10.0,2025-07-01,1993-01-19,False,p121709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,400,38,389,28,355,13,400,38,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,555,42,15,11,404,39,271,38,0.0,0.0
True,True,,,169593,0,0,0,0,0,1,0.5,,0,Remi,0.0,255,False,,,40,169593.jpg,0.0,False,Matthews,0.1,False,,a,8,31,0,0,0,0,0,0.0,0.0,Matthews,241.0,2021-07-13,1994-02-10,False,p169593,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.00,0.00,0.00,0.00,406,42,395,32,362,17,406,42,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,562,46,22,15,409,42,484,66,0.0,0.0
True,True,,,247348,0,0,0,0,0,2,2.8,,0,Daniel,0.0,256,False,,,55,247348.jpg,3.8,False,Muñoz Mejía,9.3,False,,a,8,31,142,0,0,0,0,0.0,25.8,Muñoz,48.0,2024-01-30,1996-05-26,False,p247348,3229,4,6,11,46,0,0,0,10,0,0,9,480,816.6,634.2,524.0,197.6,0,37,4.92,3.46,8.38,46.30,25,9,43,6,55,1,34,1,,,,,,,0.14,0.0,0.1,0.24,1.29,1.28,157,20,504,201,58,5,47,18,1.03,0.31
True,True,,,437499,0,0,0,0,0,2,2.1,,0,Maxence,0.0,257,False,,,50,437499.jpg,3.3,False,Lacroix,0.9,False,,a,8,31,114,0,0,0,0,0.0,22.8,Lacroix,73.0,2024-08-30,2000-04-06,False,p437499,3116,1,2,11,45,0,0,0,5,0,0,9,463,723.8,113.7,277.0,111.4,0,35,3.50,1.01,4.51,44.59,46,17,225,67,108,13,117,28,,,,,,,0.1,0.0,0.03,0.13,1.29,1.3,287,51,400,181,110,26,200,68,1.01,0.32
